age,area,atmDistance,balconies,childrenPlayArea,clubHouse,garden,gym,hospitalDistance,joggingTrack,lift,powerBackup,price,restrauntDistance,schoolDistance,security,shoppingDistance,sportsFacility,status,swimmingPool
5,675,0.25641597196150456,0,0,0,0,0,0.2643832576176137,0,0,0,1800000,0.25050208608338703,0.3201691618459848,0,0.2780610499025239,0,1,0
0,1550,0,1,0,0,0,0,0,0,0,0,5219000,0,0,0,0,0,0,0
0,9000,0.27836013739964527,0,0,0,0,0,0.27660740057447863,0,0,0,7500000,0.2538062306357191,0.2540151590555305,0,0.27563071353684115,0,2,0
0,1250,0,1,0,0,0,0,0,0,0,0,3300000,0,0,0,0,0,0,0
1,2500,0,1,0,0,0,0,0,0,0,0,7344000,0,0,0,0,0,1,0
0,1250,0,1,0,0,0,0,0,0,0,0,3300000,0,0,0,0,0,0,0
0,2100,0.6137641779088492,1,0,0,0,0,0.6456298691406334,0,0,0,8000000,0.6242365922516401,0.6483687216857055,0,0.6504553768207366,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3130000,0,0,0,0,0,0,0
0,5650,0.8662200294626536,0,0,0,0,0,0.7845677634255952,0,0,0,18000000,0.8062137832609898,0.9328635088769894,0,0.8285016696645346,0,2,0
0,3100,0,2,0,0,0,0,0,0,0,0,8000000,0,0,0,0,0,0,0
0,1250,0.30392291554714623,1,0,0,0,0,0.3195185093725223,0,0,0,4050000,0.3118178413001956,0.27968833138591914,0,0.28513073239615905,0,0,0
0,1500,0.33149071073570724,1,0,0,0,0,0.31896957631795936,0,0,0,4250000,0.3690982541018343,0.3369057926189307,0,0.31583746921300443,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,4500000,0,0,0,0,0,0,0
0,1550,0,1,0,0,0,0,0,0,0,0,6100000,0,0,0,0,0,0,0
0,2100,0.1953865835139775,1,0,1,0,1,0.33126045735630133,0,0,0,8000000,0.19510530503764087,0.25139025144714217,0,0.2105776946506348,0,0,0
0,3100,0,2,0,0,0,0,0,0,0,0,8000000,0,0,0,0,0,0,0
0,1650,0,1,0,0,0,0,0,0,0,0,61510000,0,0,0,0,0,0,0
0,1842,0.5314448786294355,0,1,1,1,1,0.47312981336705223,1,1,1,13400000,0.5373916817988197,0.5038037268745261,1,0.48169042099256454,1,0,1
0,2100,0.4286405440269366,1,0,0,0,0,0.4696421095957676,0,0,0,8500000,0.4062072059961728,0.4336752627840845,0,0.48531380792228007,0,0,0
0,1250,0,1,0,0,0,0,0,0,0,0,4050000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0.16620083086467302,0,0,0,3800000,0,0.18453604413197966,0,0,0,0,0
0,1500,0.8118076741496013,1,0,0,0,0,0.7993884578196556,0,0,0,5000000,0.9042017235277074,0.7668165306927512,0,0.841329989969089,0,0,0
0,1500,0.3401266228668201,1,0,0,0,0,0.5564459135698088,0,0,0,3550000,0.5961465620725113,0.23923282782932456,0,0.38977896864144623,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3550000,0,0.2668717837647713,0,0,0,0,0
0,5600,0.3100422148724774,0,0,0,0,0,0.3364863433767202,0,0,0,15000000,0.29090031387804244,0.32582980978997045,0,0.3308100567535677,0,2,0
0,1250,0,1,0,0,0,0,0,0,0,0,3300000,0,0,0,0,0,0,0
0,1250,0,1,0,0,0,0,0,0,0,0,4000000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3550000,0,0,0,0,0,0,0
2,1250,0,1,0,0,0,0,0,0,0,0,3200000,0,0.2668717837647713,0,0,0,1,0
0,1650,0,1,0,0,0,0,0,0,0,0,5390000,0,0,0,0,0,0,0
0,1550,0,1,0,0,0,0,0,0,0,0,5219000,0,0,0,0,0,0,0
0,1500,0.22977026750185284,1,0,0,0,0,0.26886218976580123,0,0,0,3950000,0.22935830866565682,0.24169111406968125,0,0.31824646735509526,0,0,0
2,1091,0.5627263843474477,3,0,0,1,0,0.5353745987397386,0,1,1,6300000,0.5665732847691308,0.5288696511974664,1,0.5436511219461293,0,1,0
0,2100,0.2523898736021136,1,0,0,0,0,0.24554359079892435,0,0,0,8000000,0.2863051246376919,0.26069813673734177,0,0.2204652346147583,0,0,0
0,1250,0,1,0,0,0,0,0,0,0,0,3750000,0,0,0,0,0,0,0
0,1250,0,1,0,0,0,0,0,0,0,0,3500000,0,0,0,0,0,0,0
0,1530,0.45875030486983703,1,1,0,1,1,0.3999575886933364,0,1,1,9643350,0.4319893103677684,0.42390413059248444,1,0.35757953422432065,0,0,1
0,1500,0,1,0,0,0,0,0,0,0,0,4250000,0,0,0,0,0,0,0
0,1250,0,1,0,0,0,0,0.16620083086467302,0,0,0,4050000,0,0.18453604413197966,0,0,0,0,0
8,1250,0.3018669328197732,0,1,1,0,1,0.3510604698519492,1,1,1,6000000,0.28568107842621226,0.33599495171481075,1,0.32317880496885754,0,1,1
2,1600,0.2996109584833156,1,0,0,0,0,0.3119734034801127,0,0,0,7500000,0.3177899632887862,0.3574989275705123,0,0.34059337719952465,0,1,0
0,1500,0,1,0,0,0,0,0,0,0,0,4700000,0,0,0,0,0,0,0
0,2100,0.722318816640225,1,0,1,0,1,0.6759544249247429,0,0,0,8000000,0.728412236051722,0.7159551477696197,0,0.7545290675979964,0,0,0
0,1250,0.3401266228668201,1,0,0,0,0,0.5564459135698088,0,0,0,3300000,0.5961465620725113,0.23923282782932456,0,0.38977896864144623,0,0,0
0,1250,0,1,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0
0,1500,0.3401266228668201,1,0,0,0,0,0.5564459135698088,0,0,0,3550000,0.5961465620725113,0.23923282782932456,0,0.38977896864144623,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3550000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3800000,0,0,0,0,0,0,0
0,1250,0,1,0,0,0,0,0,0,0,0,3300000,0,0,0,0,0,0,0
0,1550,0,1,0,0,0,0,0,0,0,0,5219000,0,0,0,0,0,0,0
0,1650,0,1,0,0,0,0,0,0,0,0,5390000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3900000,0,0.14900481836140614,0,0,0,0,0
0,3100,0,2,0,0,0,0,0,0,0,0,8000000,0,0,0,0,0,0,0
0,1851,0.5314448786294355,0,1,1,1,1,0.47312981336705223,1,1,1,15500000,0.5373916817988197,0.5038037268745261,1,0.48169042099256454,0,0,1
0,7862,0,0,0,0,0,0,0,0,0,0,3500000,0,0,0,0,0,2,0
0,2100,0.2996109584833156,0,0,0,0,0,0.3119734034801127,0,0,0,2400000,0.3177899632887862,0.3574989275705123,0,0.34059337719952465,0,2,0
0,1500,0,1,0,0,0,0,0,0,0,0,4750000,0,0,0,0,0,0,0
0,1550,0,1,0,0,0,0,0,0,0,0,5219000,0,0,0,0,0,0,0
0,1230,0,1,0,0,0,0,0,0,0,0,3750000,0,0,0,0,0,0,0
1,2000,0.45546867256667944,2,0,0,0,0,0.46009055938394056,0,0,0,12500000,0.4772776901484503,0.47131218925886936,0,0.46027319909260245,0,1,0
0,1550,0,1,0,0,0,0,0,0,0,0,5219000,0,0,0,0,0,0,0
0,1250,0,1,0,0,0,0,0,0,0,0,3300000,0,0,0,0,0,0,0
0,1250,0,1,0,0,0,0,0,0,0,0,3300000,0,0,0,0,0,0,0
2,4200,0,0,0,0,0,0,0.23115882890469724,0,0,0,17700000,0,0.2815290350775281,0,0.27048786948220477,0,1,0
0,1500,0,1,0,0,0,0,0,0,0,0,3900000,0,0,0,0,0,0,0
0,1500,0,0,0,0,0,0,0,0,0,0,3130000,0,0,0,0,0,0,0
0,2100,0.33149071073570724,1,0,0,0,0,0.31896957631795936,0,0,0,7500000,0.3690982541018343,0.3369057926189307,0,0.31583746921300443,0,0,0
0,1500,0.3401266228668201,1,0,0,0,0,0.5564459135698088,0,0,0,3550000,0.5961465620725113,0.23923282782932456,0,0.38977896864144623,0,0,0
0,2100,0.2523898736021136,1,0,0,0,0,0.24554359079892435,0,0,0,8000000,0.2863051246376919,0.26069813673734177,0,0.2204652346147583,0,0,0
0,1650,0.30392291554714623,1,0,0,0,0,0.3195185093725223,0,0,0,4750000,0.3118178413001956,0.27968833138591914,0,0.28513073239615905,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,4250000,0,0,0,0,0,0,0
0,1500,0.6137641779088492,1,0,0,0,0,0.6456298691406334,0,0,0,4250000,0.6242365922516401,0.6483687216857055,0,0.6504553768207366,0,0,0
0,7800,0.6847133611468633,0,0,0,0,0,0.7374902098813473,0,0,0,21600000,0.6772207918426906,0.720827595266493,0,0.7233484294498718,0,2,0
0,2100,0.2523898736021136,1,0,0,0,0,0.24554359079892435,0,0,0,8000000,0.2863051246376919,0.26069813673734177,0,0.2204652346147583,0,0,0
0,3100,0,2,0,0,0,0,0,0,0,0,8000000,0,0,0,0,0,0,0
0,1500,0.1953865835139775,1,0,0,0,0,0.33126045735630133,0,0,0,3950000,0.19510530503764087,0.25139025144714217,0,0.2105776946506348,0,0,0
0,1550,0,1,0,0,0,0,0,0,0,0,5219000,0,0,0,0,0,0,0
0,1500,0.2063855589279851,1,0,0,0,0,0.22043394427410082,0,0,0,3950000,0.23413423881166412,0.24648731813777278,0,0.19897085348019047,0,0,0
0,1500,0,1,0,0,0,0,0.20829682360931473,0,0,0,3900000,0,0.2034971314757698,0,0,0,0,0
0,1500,0.24662528620527316,1,0,0,0,0,0.28113318706568236,0,0,0,3950000,0.24780725211877994,0.23624613542374162,0,0.23033583516674946,0,0,0
5,1550,0.2939350719481758,1,0,0,0,0,0.3177038540233048,0,0,0,6200000,0.2829481959379343,0.31645652525904294,0,0.2785449977625244,0,1,0
1,1401,0.2480242072563749,0,0,0,0,0,0.24317092116659747,0,0,0,5800000,0.2514347413191,0.25732969280533075,0,0.22907827307189396,0,1,0
0,2100,0.2513470590753255,1,0,1,0,1,0.24733014715207646,0,0,0,8000000,0.2619273793726538,0.29774225260124654,0,0.260535458595215,0,0,0
0,1500,0.2523898736021136,1,0,0,0,0,0.24554359079892435,0,0,0,3950000,0.2863051246376919,0.26069813673734177,0,0.2204652346147583,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3550000,0,0,0,0,0,0,0
0,1000,0,1,0,0,0,0,0.16620083086467302,0,0,0,3300000,0,0.18453604413197966,0,0,0,0,0
0,1250,0,1,0,0,0,0,0,0,0,0,3300000,0,0,0,0,0,0,0
0,1500,0.3401266228668201,1,0,0,0,0,0.5564459135698088,0,0,0,4250000,0.5961465620725113,0.23923282782932456,0,0.38977896864144623,0,0,0
0,1150,0,1,0,0,0,0,0,0,0,0,3950000,0,0,0,0,0,0,0
0,1500,0.3401266228668201,1,0,0,0,0,0.5564459135698088,0,0,0,4250000,0.5961465620725113,0.23923282782932456,0,0.38977896864144623,0,0,0
0,1550,0,1,0,0,0,0,0,0,0,0,5269000,0,0,0,0,0,0,0
3,5381,0,0,0,0,0,0,0,0,0,0,3260000,0,0,0,0,0,1,0
0,1500,0,1,0,0,0,0,0.1607906431381912,0,0,0,3900000,0,0.29948961571462496,0,0,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3550000,0,0,0,0,0,0,0
0,2500,0.24816854382284667,1,1,0,0,1,0.253309316445025,0,0,1,12400000,0.2433830539930559,0.26148468775119815,1,0.24361453454821932,0,0,1
0,1500,0,1,0,0,0,0,0,0,0,0,3900000,0,0,0,0,0,0,0
0,1250,0,0,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3550000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0.16620083086467302,0,0,0,4250000,0,0.18453604413197966,0,0,0,0,0
0,2100,0.33149071073570724,1,0,0,0,0,0.31896957631795936,0,0,0,8500000,0.3690982541018343,0.3369057926189307,0,0.31583746921300443,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3550000,0,0,0,0,0,0,0
0,2100,0.4491289681023204,1,0,1,0,1,0.5453023645582562,0,0,0,8000000,0.478737545632169,0.5291908206556696,0,0.5777455632804486,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3550000,0,0,0,0,0,0,0
0,1250,0.30392291554714623,1,0,0,0,0,0.3195185093725223,0,0,0,4000000,0.3118178413001956,0.27968833138591914,0,0.28513073239615905,0,0,0
0,1650,0,1,0,0,0,0,0,0,0,0,5390000,0,0,0,0,0,0,0
0,2100,0.92532916876876,1,0,1,0,1,0.9009638644580303,0,0,0,8000000,0.8542771639639999,0.9003939690249887,0,1.001354643690356,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,4250000,0,0,0,0,0,0,0
0,1250,0,1,0,0,0,0,0,0,0,0,4000000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0.16620083086467302,0,0,0,3800000,0,0.18453604413197966,0,0,0,0,0
0,1650,0,1,0,0,0,0,0,0,0,0,5390000,0,0,0,0,0,0,0
0,3100,0,2,0,0,0,0,0,0,0,0,8000000,0,0,0,0,0,0,0
0,2500,0,1,0,0,0,0,0.16620083086467302,0,0,0,7344000,0,0.18453604413197966,0,0,0,0,0
0,1230,0,1,0,0,0,0,0,0,0,0,3750000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,4500000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3130000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3900000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0.16620083086467302,0,0,0,3800000,0,0.18453604413197966,0,0,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3550000,0,0,0,0,0,0,0
0,1500,0,0,0,0,0,0,0,0,0,0,3800000,0,0,0,0,0,0,0
0,2100,0.33149071073570724,1,0,0,0,0,0.31896957631795936,0,0,0,8000000,0.3690982541018343,0.3369057926189307,0,0.31583746921300443,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3130000,0,0,0,0,0,0,0
0,7493,0.7073377968841833,0,0,0,0,0,0.7819665067740271,0,0,0,51600000,0.6989022852577174,0.7415896484231235,0,0.8658322595985167,0,2,0
0,1500,0,1,0,0,0,0,0,0,0,0,3130000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,4500000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,4500000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,4500000,0,0,0,0,0,0,0
0,1250,0,0,1,0,0,0,0,0,0,0,4900000,0,0,0,0,0,2,0
0,2100,0.722318816640225,1,0,1,0,1,0.6759544249247429,0,0,0,8000000,0.728412236051722,0.7159551477696197,0,0.7545290675979964,0,0,0
0,1500,0.3401266228668201,1,0,0,0,0,0.5564459135698088,0,0,0,3550000,0.5961465620725113,0.23923282782932456,0,0.38977896864144623,0,0,0
0,1650,0,1,0,0,0,0,0,0,0,0,6100000,0,0,0,0,0,0,0
0,1500,0.722318816640225,1,0,0,0,0,0.6759544249247429,0,0,0,3950000,0.728412236051722,0.7159551477696197,0,0.7545290675979964,0,0,0
0,2178,0.6137641779088492,0,0,0,0,0,0.6456298691406334,0,0,0,4165000,0.6242365922516401,0.6483687216857055,0,0.6504553768207366,0,2,0
1,1550,0.2939350719481758,1,0,0,0,0,0.3177038540233048,0,0,0,6200000,0.2829481959379343,0.31645652525904294,0,0.2785449977625244,0,1,0
5,3485,0.3119221849315894,0,0,0,0,0,0.32426693318671507,0,0,0,8800000,0.30973137603636086,0.3222164663922849,0,0.3023143551816019,0,1,0
0,10018,0.6998363987051789,0,0,0,0,0,0.7377795765176429,0,0,0,101200000,0.6228154836871512,0.6406224241586363,0,0.6639596369495792,0,2,0
0,1250,0.2523898736021136,1,0,0,0,0,0.24554359079892435,0,0,0,3950000,0.2863051246376919,0.26069813673734177,0,0.2204652346147583,0,0,0
0,2100,0.722318816640225,1,0,1,0,1,0.6759544249247429,0,0,0,8000000,0.728412236051722,0.7159551477696197,0,0.7545290675979964,0,0,0
0,2100,0.24662528620527316,1,0,0,0,0,0.28113318706568236,0,0,0,8000000,0.24780725211877994,0.23624613542374162,0,0.23033583516674946,0,0,0
0,4350,0.40835603681748006,0,0,0,0,0,0.37458257838159636,0,0,0,700000,0.39316086066524053,0.38428382863895344,0,0.3463096980798652,0,2,0
0,1500,0,0,0,0,0,0,0.16620083086467302,0,0,0,3800000,0,0.18453604413197966,0,0,0,0,0
0,1100,0.2939350719481758,1,0,0,0,0,0.3177038540233048,0,0,0,4700000,0.2829481959379343,0.31645652525904294,0,0.2785449977625244,0,0,0
0,8712,0.7938763640600602,0,0,0,0,0,0.810543374344023,0,0,0,420000000,0.7797227033100562,0.7617948848689723,0,0.8546225072470621,0,1,0
0,1500,0.2592198006371711,1,0,0,0,0,0.2573318539788922,0,0,0,3950000,0.26728713832005707,0.30138682298252795,0,0.273971573477378,0,0,0
0,5227,0.32690208477235283,0,0,0,0,0,0.35065361173554915,0,0,0,4440000,0.3300919265402116,0.3733667243754428,0,0.40209873884296105,0,2,0
0,1500,0,0,0,0,0,0,0,0,0,0,3550000,0,0,0,0,0,0,0
0,1250,0,1,0,0,0,0,0,0,0,0,3300000,0,0,1,0,0,0,0
0,2100,0.33149071073570724,0,0,1,0,1,0.31896957631795936,0,0,0,8000000,0.3690982541018343,0.3369057926189307,0,0.31583746921300443,0,0,0
0,2100,0,1,0,1,0,1,0,0,0,0,8000000,0,0,0,0,0,0,0
5,3485,0.3119221849315894,0,0,0,0,0,0.32426693318671507,0,0,0,8800000,0.30973137603636086,0.3222164663922849,0,0.3023143551816019,0,1,0
0,1500,1.8220819003874686,1,0,0,0,0,0.3879359226606149,0,0,0,5000000,3.017106942980788,0.3004394788983867,0,0.5858793598292535,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3550000,0,0,0,0,0,0,0
0,1250,0,0,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0
0,1531,0.4734433478778699,2,1,1,1,1,0.37554506549306615,0,1,1,8000000,0.4279052159191697,0.332879457375891,1,0.46022518434401094,1,0,1
0,2100,0.2523898736021136,1,0,0,0,0,0.24554359079892435,0,0,0,7600000,0.2863051246376919,0.26069813673734177,0,0.2204652346147583,0,0,0
0,1500,0,0,0,0,0,0,0.16620083086467302,0,0,0,3800000,0,0.18453604413197966,0,0,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3550000,0,0,0,0,0,0,0
0,1250,0.6137641779088492,1,0,0,0,0,0.6456298691406334,0,0,0,3950000,0.6242365922516401,0.6483687216857055,0,0.6504553768207366,0,0,0
0,1500,0.21705789053339164,1,0,0,0,0,0.2298365755960024,0,0,0,3950000,0.22322979641918517,0.23395249192492543,0,0.19667881879254695,0,0,0
0,1250,0,1,0,0,0,0,0,0,0,0,4000000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3800000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,4250000,0,0,0,0,0,0,0
0,1417,0.3593286070733966,1,0,0,0,0,0.3440720302080601,0,0,0,5950000,0.3678074847597641,0.3387311498137899,0,0.2973650147024479,0,0,0
0,2100,0.33149071073570724,1,0,0,0,0,0.31896957631795936,0,0,0,7600000,0.3690982541018343,0.3369057926189307,0,0.31583746921300443,0,0,0
1,1359,0.49598778490967177,1,0,0,0,1,0.5067331929434841,0,1,0,8500000,0.4336463252999159,0.4665678451696927,0,0.3967204336309912,0,1,1
0,2100,0.4491289681023204,1,0,1,0,1,0.5453023645582562,0,0,0,8000000,0.478737545632169,0.5291908206556696,0,0.5777455632804486,0,0,0
3,3810,0.8556158364021919,0,0,0,0,0,0.8806934198869045,0,0,0,5466000,0.8451390048005112,0.8055958457474657,0,0.8422976864509927,0,1,0
0,1550,0,1,0,0,0,0,0,0,0,0,5219000,0,0,0,0,0,0,0
0,1500,0.3401266228668201,1,0,0,0,0,0.5564459135698088,0,0,0,3550000,0.5961465620725113,0.23923282782932456,0,0.38977896864144623,0,0,0
0,1000,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0
0,2178,0.42960649365971215,0,0,0,0,0,0.4417002463239697,0,0,0,2250000,0.40487144394003194,0.3893749037916272,0,0.37715776040987337,0,2,0
0,2100,0.289074006704174,1,0,1,0,1,0.2527858244836698,0,0,0,8000000,0.2822711481826336,0.2803155746092486,0,0.28318517936955817,0,0,0
0,1250,0,1,0,0,0,0,0,0,0,0,3300000,0,0,0,0,0,0,0
0,500,0.364866328654614,0,0,0,0,0,0.32962861183555825,0,0,0,50000000,0.3495967674958058,0.41931961592230027,0,0.35115093864735264,0,2,0
0,6098,0.3458000917650979,0,0,0,0,0,0.346449430699042,0,0,0,6300000,0.3133449763819739,0.360618410223348,0,0.3534440338995546,0,2,0
0,2100,0.92532916876876,1,0,0,0,0,0.9009638644580303,0,0,0,8000000,0.8542771639639999,0.9003939690249887,0,1.001354643690356,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,4250000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3800000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,4500000,0,0,0,0,0,0,0
0,1250,0,1,0,0,0,0,0,0,0,0,3300000,0,0,0,0,0,0,0
0,2000,0.3401266228668201,1,0,0,0,0,0.5564459135698088,0,0,0,6000000,0.5961465620725113,0.23923282782932456,0,0.38977896864144623,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3800000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,4250000,0,0,0,0,0,0,0
0,1500,0.2592198006371711,1,0,0,0,0,0.2573318539788922,0,0,0,3950000,0.26728713832005707,0.30138682298252795,0,0.273971573477378,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,4250000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0.20829682360931473,0,0,0,4250000,0,0.2034971314757698,0,0,0,0,0
6,1300,0.42644793720560437,0,0,0,0,0,0.4796919495775868,0,0,0,4900000,0.4359116206400549,0.4684126665793832,0,0.4889221576893913,0,1,0
0,2100,0.722318816640225,1,0,0,0,0,0.6759544249247429,0,0,0,8000000,0.728412236051722,0.7159551477696197,0,0.7545290675979964,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,3550000,0,0,0,0,0,0,0
0,2500,0,1,0,0,0,0,0.16620083086467302,0,0,0,7344000,0,0.18453604413197966,0,0,0,0,0
0,1250,0,1,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,0,0
0,99,0.4364576197072823,0,0,0,0,0,0.5185108102178179,0,0,0,800000,0.40426817239495727,0.438515500499317,0,0.404674973882053,0,2,0
0,1250,0,1,0,0,0,0,0,0,0,0,4050000,0,0,0,0,0,0,0
0,1500,0.22977026750185284,1,0,0,0,0,0.26886218976580123,0,0,0,3950000,0.22935830866565682,0.24169111406968125,0,0.31824646735509526,0,0,0
0,1250,0,1,0,0,0,0,0,0,0,0,3300000,0,0,0,0,0,0,0
0,2100,0.6825897031222594,1,0,0,0,0,0.8172693937008984,0,0,0,8500000,0.7600544234790985,0.8090932231910495,0,0.6871004237800592,0,0,0
0,1650,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,4250000,0,0,0,0,0,0,0
0,1250,0,1,0,0,0,0,0,0,0,0,3750000,0,0,0,0,0,0,0
0,2100,0.92532916876876,1,0,1,0,1,0.9009638644580303,0,0,0,8000000,0.8542771639639999,0.9003939690249887,0,1.001354643690356,0,0,0
0,1500,0.92532916876876,1,0,0,0,0,0.9009638644580303,0,0,0,5000000,0.8542771639639999,0.9003939690249887,0,1.001354643690356,0,0,0
0,2100,0.722318816640225,1,0,1,0,1,0.6759544249247429,0,0,0,8000000,0.728412236051722,0.7159551477696197,0,0.7545290675979964,0,0,0
0,1500,0,1,0,0,0,0,0,0,0,0,4250000,0,0,0,0,0,0,0
0,1250,0,1,0,0,0,0,0,0,0,0,3300000,0,0,0,0,0,0,0
0,1500,0,0,0,0,0,0,0,0,0,0,4500000,0,0,0,0,0,0,0
0,1250,0.2523898736021136,1,0,0,0,0,0.24554359079892435,0,0,0,3950000,0.2863051246376919,0.26069813673734177,0,0.2204652346147583,0,0,0
0,2500,0.6137641779088492,0,0,0,0,0,0.6456298691406334,0,0,0,8000000,0.6242365922516401,0.6483687216857055,0,0.6504553768207366,0,1,0
0,1500,0,1,0,0,0,0,0,0,0,0,4250000,0,0,0,0,0,0,0
0,2100,0.289074006704174,1,0,0,0,0,0.2527858244836698,0,0,0,8000000,0.2822711481826336,0.2803155746092486,0,0.28318517936955817,0,0,0
0,2100,0.722318816640225,1,0,0,0,0,0.6759544249247429,0,0,0,8500000,0.728412236051722,0.7159551477696197,0,0.7545290675979964,0,0,0
0,1250,0,1,0,0,0,0,0,0,0,0,3300000,0,0,0,0,0,0,0
0,1800,0.24662528620527316,0,0,0,0,0,0.28113318706568236,0,0,0,4800000,0.24780725211877994,0.23624613542374162,0,0.23033583516674946,0,0,0
0,1000,0.2939350719481758,1,0,0,0,0,0.3177038540233048,0,0,0,4000000,0.2829481959379343,0.31645652525904294,0,0.2785449977625244,0,0,0
0,1250,0.30392291554714623,1,0,0,0,0,0.3195185093725223,0,0,0,4000000,0.3118178413001956,0.27968833138591914,0,0.28513073239615905,0,0,0
0,1500,0.8782551743169534,1,0,0,0,0,0.23284148114223718,0,0,0,3950000,0.5151961519359208,0.3163184023281781,0,0.4973647713029686,0,0,0
0,2100,0.24662528620527316,1,0,1,0,1,0.28113318706568236,0,0,0,8000000,0.24780725211877994,0.23624613542374162,0,0.23033583516674946,0,0,0
0,2100,0.24662528620527316,1,0,0,0,0,0.28113318706568236,0,0,0,8000000,0.24780725211877994,0.23624613542374162,0,0.23033583516674946,0,0,0
0,1500,0.2592198006371711,1,0,0,0,0,0.2573318539788922,0,0,0,3950000,0.26728713832005707,0.30138682298252795,0,0.273971573477378,0,0,0
0,2100,0.24662528620527316,1,0,0,0,0,0.28113318706568236,0,0,0,8000000,0.24780725211877994,0.23624613542374162,0,0.23033583516674946,0,0,0
0,2100,0.6251502222378932,1,0,0,0,0,0.6081778903045033,0,0,0,8000000,0.642025578738088,0.614316065860142,0,0.6299521858843958,0,0,0